image_id,label,split,num_annot,set_id,video_id,frame_id
set01_V005_0263,"0 0.7595909154995681 0.3894425892089849 0.05355505706881667 0.15872076464280926
",train,1,set01,V005,0263
set01_V005_0264,"0 0.7601045066699778 0.3894425892089849 0.05458223940963594 0.15872076464280926
",train,1,set01,V005,0264
set01_V005_0265,"0 0.7606180978403875 0.3894425892089849 0.055609421750455294 0.15872076464280926
",train,1,set01,V005,0265
set01_V005_0266,"0 0.7611316890107971 0.3894425892089849 0.05663660409127456 0.15872076464280926
",train,1,set01,V005,0266
set01_V005_0267,"0 0.7616452801812068 0.3894425892089849 0.05766378643209383 0.15872076464280926
",train,1,set01,V005,0267
set01_V005_0268,"0 0.7621588713516165 0.3894425892089849 0.05869096877291318 0.15872076464280926
",train,1,set01,V005,0268
set01_V005_0269,"0 0.7626724625220261 0.3894425892089849 0.059718151113732444 0.15872076464280926
",train,1,set01,V005,0269
set01_V005_0270,"0 0.7631860536924358 0.3894425892089849 0.060745333454551735 0.15872076464280926
",train,1,set01,V005,0270
set01_V005_0271,"0 0.7635598282022397 0.39033363872036564 0.060745333454551714 0.1605028636655708
",train,1,set01,V005,0271
set01_V005_0272,"0 0.7639336027120436 0.3912246882317464 0.060745333454551714 0.16228496268833226
",train,1,set01,V005,0272
set01_V005_0273,"0 0.7643073772218474 0.39211573774312714 0.060745333454551714 0.16406706171109373
",train,1,set01,V005,0273
set01_V005_0274,"0 0.7646811517316513 0.39300678725450783 0.060745333454551714 0.16584916073385525
",train,1,set01,V005,0274
set01_V005_0275,"0 0.7650549262414552 0.39389783676588863 0.060745333454551714 0.16763125975661677
",train,1,set01,V005,0275
set01_V005_0276,"0 0.7654287007512592 0.3947888862772694 0.060745333454551714 0.16941335877937824
",train,1,set01,V005,0276
set01_V005_0277,"0 0.7658024752610632 0.39567993578865013 0.060745333454551714 0.1711954578021397
",train,1,set01,V005,0277
set01_V005_0278,"0 0.7661762497708671 0.3965709853000309 0.060745333454551714 0.17297755682490124
",train,1,set01,V005,0278
set01_V005_0279,"0 0.766550024280671 0.3974620348114116 0.060745333454551714 0.17475965584766276
",train,1,set01,V005,0279
set01_V005_0280,"0 0.7669237987904749 0.3983530843227924 0.060745333454551735 0.17654175487042423
",train,1,set01,V005,0280
set01_V005_0281,"0 0.7670444260522361 0.39770973892673284 0.060745333454551714 0.17654175487042423
",train,1,set01,V005,0281
set01_V005_0282,"0 0.7671650533139971 0.39706639353067336 0.060745333454551714 0.17654175487042423
",train,1,set01,V005,0282
set01_V005_0283,"0 0.7672856805757583 0.3964230481346138 0.060745333454551714 0.17654175487042423
",train,1,set01,V005,0283
set01_V005_0284,"0 0.7674063078375194 0.39577970273855434 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,0284
set01_V005_0285,"0 0.7675269350992806 0.3951363573424948 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,0285
set01_V005_0286,"0 0.7676475623610418 0.39449301194643527 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,0286
set01_V005_0287,"0 0.7677681896228029 0.3938496665503758 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,0287
set01_V005_0288,"0 0.7678888168845641 0.3932063211543162 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,0288
set01_V005_0289,"0 0.7680094441463251 0.3925629757582567 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,0289
set02_V003_0000,"0 0.05337473612786492 0.474503669079212 0.07261761158021716 0.18978689183755518
",train,1,set02,V003,0000
set02_V009_0485,"0 0.9450440399997029 0.45516108924523463 0.03509319540039595 0.1568409953528823
",train,1,set02,V009,0485
set02_V009_0486,"0 0.9455292439615107 0.45487246949075993 0.03507755278428224 0.15792136395362183
",train,1,set02,V009,0486
set02_V009_0487,"0 0.9460144479233188 0.45458384973628524 0.03506191016816871 0.15900173255436154
",train,1,set02,V009,0487
set02_V009_0488,"0 0.946499651885127 0.4542952299818105 0.03504626755205518 0.16008210115510113
",train,1,set02,V009,0488
set02_V009_0489,"0 0.9469848558469348 0.45400661022733574 0.035030624935941466 0.1611624697558407
",train,1,set02,V009,0489
set02_V009_0490,"0 0.9474700598087431 0.45371799047286104 0.035014982319827935 0.16224283835658043
",train,1,set02,V009,0490
set02_V009_0491,"0 0.9479552637705511 0.45342937071838624 0.034999339703714404 0.1633232069573199
",train,1,set02,V009,0491
set02_V009_0492,"0 0.9484404677323589 0.45314075096391154 0.0349836970876007 0.1644035755580596
",train,1,set02,V009,0492
set02_V009_0493,"0 0.9489256716941672 0.45285213120943674 0.03496805447148717 0.1654839441587992
",train,1,set02,V009,0493
set02_V009_0494,"0 0.9494108756559752 0.452563511454962 0.034952411855373636 0.16656431275953879
",train,1,set02,V009,0494
set02_V009_0495,"0 0.949896079617783 0.45227489170048724 0.034936769239259924 0.16764468136027838
",train,1,set02,V009,0495
set02_V009_0496,"0 0.9503812835795913 0.4519862719460125 0.03492112662314639 0.16872504996101795
",train,1,set02,V009,0496
set02_V009_0497,"0 0.9508664875413992 0.4516976521915378 0.03490548400703286 0.1698054185617576
",train,1,set02,V009,0497
set02_V009_0498,"0 0.9513516915032074 0.4514090324370631 0.034889841390919156 0.1708857871624972
",train,1,set02,V009,0498
set02_V009_0499,"0 0.9518368954650154 0.4511204126825883 0.034874198774805625 0.1719661557632368
",train,1,set02,V009,0499
set02_V009_0500,"0 0.9523220994268233 0.4508317929281136 0.03485855615869209 0.17304652436397638
",train,1,set02,V009,0500
set02_V009_0501,"0 0.9528073033886315 0.4505431731736389 0.03484291354257838 0.1741268929647161
",train,1,set02,V009,0501
set02_V009_0502,"0 0.9532925073504395 0.4502545534191641 0.03482727092646485 0.17520726156545569
",train,1,set02,V009,0502
set02_V009_0503,"0 0.9537777113122474 0.45145724341686805 0.03481162831035132 0.1733050106618379
",train,1,set02,V009,0503
set02_V009_0504,"0 0.9542629152740556 0.45265993341457195 0.034795985694237606 0.17140275975822022
",train,1,set02,V009,0504
set02_V009_0505,"0 0.9547481192358636 0.45386262341227585 0.034780343078124075 0.1695005088546027
",train,1,set02,V009,0505
set02_V009_0506,"0 0.9552333231976716 0.4550653134099798 0.03476470046201037 0.16759825795098499
",train,1,set02,V009,0506
set02_V009_0507,"0 0.9557185271594797 0.45626800340768364 0.03474905784589684 0.16569600704736734
",train,1,set02,V009,0507
set02_V009_0508,"0 0.9562037311212876 0.4574706934053875 0.03473341522978331 0.16379375614374964
",train,1,set02,V009,0508
set02_V009_0509,"0 0.9566889350830957 0.4586733834030914 0.034717772613669595 0.16189150524013193
",train,1,set02,V009,0509
set02_V011_0598,"0 0.8891391916889391 0.4443435438791522 0.030726936934805594 0.1563239464824933
",train,1,set02,V011,0598
set02_V011_0599,"0 0.8897006283162638 0.4444907368233115 0.03081033629776755 0.1568863929525034
",train,1,set02,V011,0599
set02_V011_0600,"0 0.8902620649435887 0.4445935556068027 0.030893735660729504 0.1573600911011771
",train,1,set02,V011,0600
set03_V002_1613,"0 0.5766146539252874 0.3846604895295884 0.055106994854384056 0.15714722142206447
",train,1,set03,V002,1613
set03_V002_1614,"0 0.5816192495135227 0.38555104919011524 0.055106994854384084 0.15843405969736649
",train,1,set03,V002,1614
set03_V002_1615,"0 0.586623845101758 0.38644160885064205 0.055106994854384084 0.15972089797266845
",train,1,set03,V002,1615
set03_V002_1616,"0 0.5916284406899933 0.3873321685111688 0.055106994854384084 0.16100773624797046
",train,1,set03,V002,1616
set03_V003_0000,"0 0.6185486265714069 0.4479656714917572 0.05025127907767449 0.1624447125050261
",train,1,set03,V003,0000
set03_V003_0001,"0 0.6185486265714069 0.4479656714917572 0.05025127907767449 0.1624447125050261
",train,1,set03,V003,0001
set03_V003_0002,"0 0.6185486265714069 0.4479656714917572 0.05025127907767449 0.1624447125050261
",train,1,set03,V003,0002
set03_V003_0003,"0 0.6210390699837687 0.4479656714917572 0.0506483299554743 0.1624447125050261
",train,1,set03,V003,0003
set03_V005_0355,"0 0.07517596138787441 0.4187617029164569 0.04713139605808723 0.15717260201485986
",train,1,set03,V005,0355
set03_V005_0356,"0 0.0710798869201948 0.4188381792409154 0.04697321569276473 0.15898151722748868
",train,1,set03,V005,0356
set03_V005_0357,"0 0.0669838124525152 0.4189146555653738 0.04681503532744222 0.16079043244011756
",train,1,set03,V005,0357
set03_V005_0358,"0 0.0628877379848356 0.4189911318898321 0.046656854962119715 0.1625993476527464
",train,1,set03,V005,0358
set03_V005_0359,"0 0.058791663517156006 0.4190676082142906 0.04649867459679719 0.16440826286537527
",train,1,set03,V005,0359
set03_V005_0360,"0 0.054695589049476405 0.4191440845387491 0.04634049423147468 0.16621717807800415
",train,1,set03,V005,0360
set03_V005_0361,"0 0.0505995145817968 0.4192205608632076 0.04618231386615217 0.16802609329063292
",train,1,set03,V005,0361
set03_V005_0362,"0 0.0465034401141172 0.4192970371876659 0.04602413350082966 0.1698350085032618
",train,1,set03,V005,0362
set03_V005_0363,"0 0.0424081288949716 0.41937351351212443 0.045867479632575155 0.17164392371589057
",train,1,set03,V005,0363
set03_V005_0364,"0 0.03832102478497939 0.41944998983658277 0.045727239982627406 0.17345283892851945
",train,1,set03,V005,0364
set03_V005_0365,"0 0.0342152167110784 0.4195264661610412 0.04554959240486213 0.17526175414114828
",train,1,set03,V005,0365
set03_V005_0366,"0 0.030119142243398796 0.41960294248549973 0.045391412039539614 0.1770706693537771
",train,1,set03,V005,0366
set03_V005_0367,"0 0.0260230677757192 0.41967941880995807 0.04523323167421711 0.17887958456640593
",train,1,set03,V005,0367
set03_V005_0637,"0 0.06833218864468858 0.421093432030932 0.06370001526251488 0.15778006715506715
",train,1,set03,V005,0637
set03_V005_0638,"0 0.06436393467643464 0.4226807336182336 0.06370001526251491 0.1609546703296703
",train,1,set03,V005,0638
set03_V005_0639,"0 0.06436393467643464 0.4226807336182336 0.06370001526251493 0.1609546703296703
",train,1,set03,V005,0639
set03_V005_0640,"0 0.06436393467643466 0.4226807336182336 0.06370001526251494 0.1609546703296703
",train,1,set03,V005,0640
set03_V005_0641,"0 0.06436393467643467 0.4226807336182336 0.06370001526251495 0.1609546703296703
",train,1,set03,V005,0641
set03_V005_0642,"0 0.06436393467643467 0.4226807336182336 0.06370001526251497 0.1609546703296703
",train,1,set03,V005,0642
set03_V005_0643,"0 0.06436393467643467 0.4226807336182336 0.06370001526251498 0.1609546703296703
",train,1,set03,V005,0643
set03_V005_0644,"0 0.06436393467643468 0.4226807336182336 0.063700015262515 0.1609546703296703
",train,1,set03,V005,0644
set03_V005_0645,"0 0.06436393467643468 0.4226807336182336 0.06370001526251501 0.1609546703296703
",train,1,set03,V005,0645
set03_V005_0646,"0 0.06436393467643468 0.4226807336182336 0.06370001526251502 0.1609546703296703
",train,1,set03,V005,0646
set03_V005_0647,"0 0.06317345848595848 0.423085431179087 0.06370001526251502 0.16173257679526518
",train,1,set03,V005,0647
set03_V005_0648,"0 0.06198298229548227 0.423482818873343 0.06370001526251502 0.16252510299405476
",train,1,set03,V005,0648
set03_V005_0649,"0 0.06079250610500606 0.42388020656759895 0.06370001526251502 0.16331762919284448
",train,1,set03,V005,0649
set03_V007_0347,"0 0.9141145833333332 0.35596230158730163 0.0514285714285716 0.15809523809523796
",train,1,set03,V007,0347
set03_V008_0061,"0 0.9696744623511265 0.4809128421900161 0.08029850199693947 0.500805152979066
",train,1,set03,V008,0061
set03_V008_0062,"0 0.9576423897909492 0.47851845872993093 0.08627772041810183 0.5065601034741155
",train,1,set03,V008,0062
set03_V008_0063,"0 0.9508612795156328 0.4767635142137402 0.09983994096873464 0.5110361760813762
",train,1,set03,V008,0063
set03_V008_0064,"0 0.9448098998503792 0.47564800864144385 0.11194270029924187 0.5142333708008483
",train,1,set03,V008,0064
set03_V008_0065,"0 0.9394882507951883 0.47517194201304186 0.12258599840962354 0.5161516876325314
",train,1,set03,V008,0065
set03_V008_0066,"0 0.9343736960171335 0.4753353143285344 0.13072456263402596 0.5167911265764259
",train,1,set03,V008,0066
set03_V008_0067,"0 0.9273446281448797 0.4761381255879211 0.13211517822977933 0.5161516876325314
",train,1,set03,V008,0067
set03_V008_0068,"0 0.9203259220708078 0.47799338725765705 0.13060759498164476 0.5150593937337575
",train,1,set03,V008,0068
set03_V008_0069,"0 0.913317577794917 0.4805475256160882 0.12620181288962212 0.5128070974367968
",train,1,set03,V008,0069
set03_V008_0070,"0 0.9063195953172081 0.48313098321834 0.11889783195371156 0.5080556838518997
",train,1,set03,V008,0070
set03_V008_0071,"0 0.8993319746376809 0.48574376006441233 0.10869565217391308 0.500805152979066
",train,1,set03,V008,0071
set03_V008_0072,"0 0.8864092693236714 0.48574376006441233 0.11062801932367156 0.500805152979066
",train,1,set03,V008,0072
set03_V008_0073,"0 0.8734865640096615 0.48574376006441233 0.11256038647343002 0.500805152979066
",train,1,set03,V008,0073
set03_V008_0074,"0 0.860563858695652 0.48574376006441233 0.1144927536231883 0.500805152979066
",train,1,set03,V008,0074
set03_V008_0075,"0 0.8476411533816424 0.48574376006441233 0.11642512077294676 0.500805152979066
",train,1,set03,V008,0075
set03_V008_0076,"0 0.8347184480676326 0.48574376006441233 0.11835748792270523 0.500805152979066
",train,1,set03,V008,0076
set03_V008_0077,"0 0.8217957427536229 0.48574376006441233 0.12028985507246369 0.500805152979066
",train,1,set03,V008,0077
set03_V008_0078,"0 0.8088730374396133 0.48574376006441233 0.12222222222222207 0.500805152979066
",train,1,set03,V008,0078
set03_V008_0079,"0 0.7959503321256035 0.48574376006441233 0.12415458937198053 0.500805152979066
",train,1,set03,V008,0079
set03_V008_0080,"0 0.7830276268115939 0.48574376006441233 0.1260869565217389 0.500805152979066
",train,1,set03,V008,0080
set03_V008_0081,"0 0.7701049214975842 0.48574376006441233 0.12801932367149735 0.500805152979066
",train,1,set03,V008,0081
set03_V008_0082,"0 0.7648512983091784 0.4868307165861514 0.1299516908212559 0.5013687600644122
",train,1,set03,V008,0082
set03_V008_0083,"0 0.7595976751207726 0.4879176731078906 0.13188405797101438 0.5019323671497585
",train,1,set03,V008,0083
set03_V008_0084,"0 0.7543440519323669 0.48900462962962976 0.13381642512077274 0.5024959742351048
",train,1,set03,V008,0084
set03_V008_0085,"0 0.749090428743961 0.49009158615136883 0.13574879227053138 0.503059581320451
",train,1,set03,V008,0085
set03_V008_0086,"0 0.7438368055555552 0.491178542673108 0.13768115942028977 0.5036231884057972
",train,1,set03,V008,0086
set03_V008_0087,"0 0.7385831823671496 0.4922654991948472 0.1396135265700483 0.5041867954911435
",train,1,set03,V008,0087
set03_V008_0088,"0 0.7333295591787437 0.4933524557165862 0.14154589371980678 0.5047504025764895
",train,1,set03,V008,0088
set03_V008_0089,"0 0.728075935990338 0.4944394122383253 0.14347826086956533 0.5053140096618358
",train,1,set03,V008,0089
set03_V008_0090,"0 0.7228223128019322 0.4955263687600645 0.14541062801932378 0.505877616747182
",train,1,set03,V008,0090
set03_V008_0091,"0 0.7175686896135263 0.4966133252818036 0.14734299516908225 0.5064412238325282
",train,1,set03,V008,0091
set03_V008_0092,"0 0.7123150664251207 0.49770028180354264 0.14927536231884073 0.5070048309178743
",train,1,set03,V008,0092
set03_V008_0093,"0 0.7070614432367148 0.4987872383252818 0.15120772946859917 0.5075684380032207
",train,1,set03,V008,0093
set03_V008_0094,"0 0.701807820048309 0.49987419484702095 0.15314009661835773 0.5081320450885669
",train,1,set03,V008,0094
set03_V008_0095,"0 0.6965541968599032 0.5009611513687601 0.1550724637681162 0.508695652173913
",train,1,set03,V008,0095
set03_V008_0096,"0 0.6913005736714974 0.5020481078904993 0.15700483091787476 0.5092592592592593
",train,1,set03,V008,0096
set03_V008_0097,"0 0.6860469504830917 0.5031350644122383 0.1589371980676332 0.5098228663446055
",train,1,set03,V008,0097
set03_V008_0098,"0 0.6807933272946859 0.5042220209339775 0.16086956521739168 0.5103864734299518
",train,1,set03,V008,0098
set03_V008_0099,"0 0.6755397041062801 0.5053089774557166 0.16280193236715013 0.510950080515298
",train,1,set03,V008,0099
set03_V009_0000,"0 0.8603050595238095 0.4301139314847582 0.050793650793650794 0.16124157698740368
",train,1,set03,V009,0000
set03_V009_0001,"0 0.8603050595238095 0.4301139314847582 0.050793650793650794 0.16124157698740368
",train,1,set03,V009,0001
set03_V009_0002,"0 0.8603050595238095 0.4301139314847582 0.050793650793650794 0.16124157698740368
",train,1,set03,V009,0002
set03_V009_0003,"0 0.8563368055555558 0.43004338474754483 0.050793650793650794 0.16138267046183052
",train,1,set03,V009,0003
set03_V009_0004,"0 0.8523685515873016 0.4299728380103314 0.050793650793650794 0.16152376393625734
",train,1,set03,V009,0004
set03_V009_0005,"0 0.8484002976190479 0.429902291273118 0.050793650793650794 0.16166485741068412
",train,1,set03,V009,0005
set03_V009_0006,"0 0.8444320436507937 0.4298317445359046 0.050793650793650794 0.16180595088511093
",train,1,set03,V009,0006
set03_V009_0007,"0 0.8404637896825395 0.4297611977986912 0.050793650793650794 0.16194704435953777
",train,1,set03,V009,0007
set03_V009_0008,"0 0.8364955357142858 0.4296906510614778 0.050793650793650794 0.16208813783396453
",train,1,set03,V009,0008
set03_V009_0009,"0 0.8325272817460316 0.42962010432426445 0.050793650793650794 0.16222923130839137
",train,1,set03,V009,0009
set03_V009_0010,"0 0.8285590277777779 0.429549557587051 0.050793650793650794 0.16237032478281813
",train,1,set03,V009,0010
set03_V009_0011,"0 0.8245907738095237 0.4294790108498376 0.050793650793650794 0.16251141825724497
",train,1,set03,V009,0011
set03_V009_0012,"0 0.82062251984127 0.42940846411262423 0.050793650793650794 0.16265251173167178
",train,1,set03,V009,0012
set03_V009_0013,"0 0.8166542658730158 0.42933791737541077 0.050793650793650794 0.16279360520609854
",train,1,set03,V009,0013
set03_V009_0014,"0 0.8126860119047621 0.42926737063819737 0.050793650793650794 0.16293469868052537
",train,1,set03,V009,0014
set03_V009_0015,"0 0.8087177579365079 0.429196823900984 0.050793650793650794 0.16307579215495221
",train,1,set03,V009,0015
set03_V009_0016,"0 0.8047495039682542 0.42912627716377055 0.050793650793650794 0.16321688562937897
",train,1,set03,V009,0016
set03_V009_0017,"0 0.80078125 0.4290557304265572 0.050793650793650794 0.16335797910380578
",train,1,set03,V009,0017
set03_V009_0018,"0 0.7968129960317462 0.4289851836893438 0.050793650793650794 0.16349907257823262
",train,1,set03,V009,0018
set03_V009_0019,"0 0.7928447420634921 0.42891463695213033 0.0507936507936507 0.16364016605265938
",train,1,set03,V009,0019
set03_V009_0020,"0 0.7888764880952381 0.42884409021491704 0.050793650793650884 0.16378125952708622
",train,1,set03,V009,0020
set03_V009_0021,"0 0.7849082341269842 0.4287735434777036 0.0507936507936507 0.16392235300151303
",train,1,set03,V009,0021
set03_V009_0022,"0 0.7809399801587302 0.4287029967404901 0.050793650793650884 0.16406344647593982
",train,1,set03,V009,0022
set03_V009_0023,"0 0.7769717261904763 0.4286324500032768 0.0507936507936507 0.16420453995036663
",train,1,set03,V009,0023
set03_V009_0024,"0 0.7730034722222223 0.42856190326606336 0.050793650793650794 0.1643456334247934
",train,1,set03,V009,0024
set03_V009_0025,"0 0.7690352182539684 0.42849135652884995 0.050793650793650794 0.16448672689922023
",train,1,set03,V009,0025
set03_V009_0026,"0 0.7650669642857144 0.4284208097916366 0.050793650793650794 0.16462782037364707
",train,1,set03,V009,0026
set03_V009_0027,"0 0.7610987103174605 0.42835026305442314 0.050793650793650794 0.16476891384807382
",train,1,set03,V009,0027
set03_V009_0028,"0 0.7571304563492065 0.42827971631720974 0.050793650793650794 0.16491000732250066
",train,1,set03,V009,0028
set03_V009_0029,"0 0.7531622023809526 0.4282091695799964 0.050793650793650794 0.16505110079692742
",train,1,set03,V009,0029
set03_V009_0030,"0 0.7491939484126986 0.428138622842783 0.050793650793650794 0.16519219427135426
",train,1,set03,V009,0030
set03_V009_0031,"0 0.7460193452380954 0.4282482039216693 0.050793650793650794 0.1662654392218205
",train,1,set03,V009,0031
set03_V009_0032,"0 0.7428447420634923 0.4283577850005557 0.050793650793650794 0.16733868417228676
",train,1,set03,V009,0032
set03_V009_0033,"0 0.739670138888889 0.42846736607944214 0.050793650793650794 0.16841192912275305
",train,1,set03,V009,0033
set03_V009_0034,"0 0.7364955357142858 0.42857694715832856 0.050793650793650794 0.16948517407321936
",train,1,set03,V009,0034
set03_V009_0035,"0 0.7333209325396827 0.428686528237215 0.050793650793650794 0.17055841902368563
",train,1,set03,V009,0035
set03_V009_0036,"0 0.7301463293650795 0.42879610931610135 0.050793650793650794 0.17163166397415186
",train,1,set03,V009,0036
set03_V009_0037,"0 0.7269717261904763 0.4289056903949877 0.050793650793650794 0.17270490892461812
",train,1,set03,V009,0037
set03_V009_0038,"0 0.7237971230158731 0.4290152714738742 0.050793650793650794 0.1737781538750844
",train,1,set03,V009,0038
set03_V010_1067,"0 0.8564955357142857 0.4088723544973546 0.042857142857142885 0.15724867724867717
",train,1,set03,V010,1067
set03_V010_1068,"0 0.8601463293650795 0.4096130952380953 0.042857142857142885 0.15915343915343905
",train,1,set03,V010,1068
set03_V010_1069,"0 0.863797123015873 0.41035383597883607 0.042857142857142885 0.16105820105820096
",train,1,set03,V010,1069
set03_V010_1070,"0 0.8674479166666669 0.4110945767195768 0.042857142857142885 0.16296296296296287
",train,1,set03,V010,1070
set03_V011_0585,"0 0.8927749225172381 0.41059453056226836 0.03930033599323828 0.1568372092726848
",train,1,set03,V011,0585
set03_V011_0586,"0 0.894763434715388 0.4112150563825469 0.03892168636059659 0.1580782609132419
",train,1,set03,V011,0586
set03_V011_0587,"0 0.8954871072999628 0.41153824014323065 0.039399480247695 0.1580782609132419
",train,1,set03,V011,0587
set03_V011_0588,"0 0.8962107798845376 0.41186142390391445 0.03987727413479334 0.1580782609132419
",train,1,set03,V011,0588
set03_V011_0589,"0 0.8969344524691124 0.41218460766459813 0.04035506802189151 0.1580782609132419
",train,1,set03,V011,0589
set03_V011_0590,"0 0.8976581250536871 0.41250779142528193 0.040832861908989854 0.1580782609132419
",train,1,set03,V011,0590
set03_V011_0591,"0 0.8983817976382618 0.4128309751859657 0.0413106557960882 0.1580782609132419
",train,1,set03,V011,0591
set03_V011_0592,"0 0.8991054702228368 0.4131541589466494 0.04178844968318654 0.1580782609132419
",train,1,set03,V011,0592
set03_V011_0593,"0 0.8998291428074116 0.4134773427073332 0.042266243570284884 0.1580782609132419
",train,1,set03,V011,0593
set03_V011_0594,"0 0.9005528153919866 0.41380052646801696 0.04274403745738323 0.15807826091324184
",train,1,set03,V011,0594
set03_V011_0595,"0 0.9012764879765612 0.41412371022870076 0.04322183134448157 0.15807826091324184
",train,1,set03,V011,0595
set03_V011_0596,"0 0.9020001605611361 0.4144468939893845 0.043699625231579955 0.15807826091324187
",train,1,set03,V011,0596
set03_V011_0597,"0 0.902000160561136 0.4144468939893845 0.043699625231579914 0.1580782609132419
",train,1,set03,V011,0597
set03_V011_0598,"0 0.902000160561136 0.4144468939893845 0.043699625231579914 0.1580782609132419
",train,1,set03,V011,0598
set03_V011_0599,"0 0.902000160561136 0.4144468939893845 0.043699625231579914 0.1580782609132419
",train,1,set03,V011,0599
set03_V011_0600,"0 0.902000160561136 0.4144468939893845 0.043699625231579914 0.1580782609132419
",train,1,set03,V011,0600
set03_V011_0601,"0 0.902000160561136 0.4144468939893845 0.043699625231579914 0.1580782609132419
",train,1,set03,V011,0601
set03_V012_0014,"0 0.06824156746031747 0.43120039682539685 0.073015873015873 0.2582010582010582
",train,1,set03,V012,0014
set03_V012_0015,"0 0.08689236111111112 0.4322585978835979 0.07380952380952381 0.2574955908289242
",train,1,set03,V012,0015
set03_V012_0016,"0 0.10554315476190479 0.4333167989417989 0.07460317460317464 0.25679012345679014
",train,1,set03,V012,0016
set03_V012_0017,"0 0.12419394841269847 0.434375 0.07539682539682546 0.25608465608465614
",train,1,set03,V012,0017
set03_V012_0018,"0 0.14284474206349215 0.43543320105820105 0.07619047619047628 0.2553791887125221
",train,1,set03,V012,0018
set03_V012_0019,"0 0.16149553571428582 0.4364914021164021 0.0769841269841271 0.254673721340388
",train,1,set03,V012,0019
set03_V012_0020,"0 0.18014632936507946 0.4375496031746032 0.0777777777777779 0.253968253968254
",train,1,set03,V012,0020
set04_V000_0907,"0 0.21586061507936485 0.5139517195767196 0.052380952380952174 0.15703703703703695
",train,1,set04,V000,0907
set04_V000_0908,"0 0.21506696428571406 0.5147982804232805 0.052380952380952195 0.15873015873015864
",train,1,set04,V000,0908
set04_V000_0909,"0 0.21427331349206327 0.5145866402116402 0.052380952380952195 0.15873015873015864
",train,1,set04,V000,0909
set04_V000_0910,"0 0.21347966269841248 0.514375 0.052380952380952195 0.15873015873015864
",train,1,set04,V000,0910
set04_V000_0911,"0 0.2126860119047617 0.5141633597883598 0.052380952380952195 0.15873015873015864
",train,1,set04,V000,0911
set04_V001_0144,"0 0.17412097451159944 0.4633697089947091 0.1107808684371186 0.1574603174603175
",train,1,set04,V001,0144
set04_V001_0145,"0 0.17531145070207563 0.4640046296296297 0.11284436050061064 0.15873015873015875
",train,1,set04,V001,0145
set04_V002_0729,"0 0.47219722985348 0.4280257936507938 0.06097756410256361 0.157037037037037
",train,1,set04,V002,0729
set04_V002_0730,"0 0.4691813568376068 0.42696759259259265 0.06097756410256361 0.15830687830687834
",train,1,set04,V002,0730
set04_V002_0731,"0 0.4661654838217338 0.4259093915343916 0.06097756410256361 0.1595767195767196
",train,1,set04,V002,0731
set04_V002_0732,"0 0.4631496108058608 0.4248511904761906 0.06097756410256361 0.16084656084656088
",train,1,set04,V002,0732
set04_V003_0737,"0 0.9110703656462587 0.41867874762444096 0.04739229024943281 0.16664226471222285
",train,1,set04,V003,0737
set04_V003_0738,"0 0.9129127692743766 0.4181857542971336 0.047845804988661915 0.16747033701452416
",train,1,set04,V003,0738
set04_V004_0265,"0 0.8245907738095237 0.40120749138822653 0.04920634920634921 0.1770512261626963
",train,1,set04,V004,0265
set04_V004_0266,"0 0.828154230442177 0.4015934795655832 0.04920634920634921 0.17812554567689579
",train,1,set04,V004,0266
set04_V004_0267,"0 0.8317176870748298 0.40197946774293997 0.04920634920634921 0.17919986519109526
",train,1,set04,V004,0267
set04_V005_1062,"0 0.8978304525335773 0.4293591269841271 0.03992712148962188 0.1564867724867725
",train,1,set04,V005,1062
set04_V006_0712,"0 0.8943223898836866 0.38573014695884683 0.05636302534811062 0.15779841268549935
",train,1,set04,V006,0712
set04_V006_0713,"0 0.8986783685420502 0.3859773861483642 0.05687659788420323 0.16004478156729257
",train,1,set04,V006,0713
set04_V006_0714,"0 0.9031051899587678 0.38626538799544397 0.057357656717943156 0.162365708567313
",train,1,set04,V006,0714
set04_V006_0715,"0 0.9076028541338389 0.38659415250008633 0.05780620184933021 0.16476119368556072
",train,1,set04,V006,0715
set04_V006_0716,"0 0.9121713610672642 0.3869636796622912 0.05822223327836476 0.16723123692203573
",train,1,set04,V006,0716
set04_V006_0717,"0 0.9168107107590431 0.38737396948205854 0.05860575100504644 0.169775838276738
",train,1,set04,V006,0717
set04_V006_0718,"0 0.921520903209176 0.38782502195938845 0.05895675502937543 0.17239499774966754
",train,1,set04,V006,0718
set04_V008_0580,"0 0.9436383928571429 0.4502480158730159 0.052380952380952195 0.1693121693121693
",train,1,set04,V008,0580
set04_V008_0581,"0 0.9280133928571429 0.4502480158730159 0.052380952380952195 0.1693121693121693
",train,1,set04,V008,0581
set04_V008_0582,"0 0.9123883928571429 0.4502480158730159 0.052380952380952195 0.1693121693121693
",train,1,set04,V008,0582
set04_V008_0583,"0 0.8967633928571429 0.4502480158730159 0.052380952380952195 0.1693121693121693
",train,1,set04,V008,0583
set04_V008_0584,"0 0.8777157738095238 0.4502480158730159 0.052380952380952195 0.1693121693121693
",train,1,set04,V008,0584
